======================================================================
Latent COT Dynamical Systems Analysis
======================================================================
Output directory: results\codi_gpt2\20260416_010237

[Step 1] Loading model...
 Loading weights:   0%|          | 0/154 [00:00<?, ?it/s] Loading weights: 100%|##########| 154/154 [00:00<00:00, 10216.74it/s]
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Passing `generation_config` together with generation-related arguments=({'num_return_sequences', 'use_cache'}) is deprecated and will be removed in future versions. Please pass either a `generation_config` object OR all generation parameters explicitly, but not both.
Loaded codi model from checkpoints/codi

[Step 2] Running inference on dataset...

GSM8K concept distribution (full train+test split, 8792 rows):
  Geometry                      : 210
  Rates & Speed                 : 675
  Percentages & Ratios          : 1266
  Money & Pricing               : 2741
  Fractions & Decimals          : 1045
  Multiplication & Division     : 224
  Arithmetic & Multi-step       : 2631
  WARNING: concept 'Geometry' has only 210 samples (quota=2858); using all 210
  WARNING: concept 'Rates & Speed' has only 675 samples (quota=2857); using all 675
  WARNING: concept 'Percentages & Ratios' has only 1266 samples (quota=2857); using all 1266
  WARNING: concept 'Money & Pricing' has only 2741 samples (quota=2857); using all 2741
  WARNING: concept 'Fractions & Decimals' has only 1045 samples (quota=2857); using all 1045
  WARNING: concept 'Multiplication & Division' has only 224 samples (quota=2857); using all 224
  WARNING: concept 'Arithmetic & Multi-step' has only 2631 samples (quota=2857); using all 2631

Stratified sample counts (total=8792):
  Geometry                      : 210
  Rates & Speed                 : 675
  Percentages & Ratios          : 1266
  Money & Pricing               : 2741
  Fractions & Decimals          : 1045
  Multiplication & Division     : 224
  Arithmetic & Multi-step       : 2631
[1/8792] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[5293/8792] Label=Money & Pricing              Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[5294/8792] Label=Money & Pricing              Expected=72.0, Predicted=76.0, Correct=False, Latent shape=torch.Size([6, 768])
[5295/8792] Label=Money & Pricing              Expected=258.0, Predicted=258.0, Correct=True, Latent shape=torch.Size([6, 768])
[5296/8792] Label=Arithmetic & Multi-step      Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[5297/8792] Label=Arithmetic & Multi-step      Expected=5.0, Predicted=3.0, Correct=False, Latent shape=torch.Size([6, 768])
[5298/8792] Label=Percentages & Ratios         Expected=11.0, Predicted=3.0, Correct=False, Latent shape=torch.Size([6, 768])
[5299/8792] Label=Arithmetic & Multi-step      Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[5300/8792] Label=Money & Pricing              Expected=10.0, Predicted=30.0, Correct=False, Latent shape=torch.Size([6, 768])
[5301/8792] Label=Percentages & Ratios         Expected=450.0, Predicted=1250.0, Correct=False, Latent shape=torch.Size([6, 768])
[5302/8792] Label=Percentages & Ratios         Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[5303/8792] Label=Money & Pricing              Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[5304/8792] Label=Money & Pricing              Expected=4.0, Predicted=8.0, Correct=False, Latent shape=torch.Size([6, 768])
[5305/8792] Label=Fractions & Decimals         Expected=15.0, Predicted=12.66, Correct=False, Latent shape=torch.Size([6, 768])
[5306/8792] Label=Arithmetic & Multi-step      Expected=27.0, Predicted=7.0, Correct=False, Latent shape=torch.Size([6, 768])
[5307/8792] Label=Money & Pricing              Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[5308/8792] Label=Arithmetic & Multi-step      Expected=371.0, Predicted=371.0, Correct=True, Latent shape=torch.Size([6, 768])
[5309/8792] Label=Fractions & Decimals         Expected=16.0, Predicted=16.0, Correct=True, Latent shape=torch.Size([6, 768])
[5310/8792] Label=Arithmetic & Multi-step      Expected=39.0, Predicted=37.0, Correct=False, Latent shape=torch.Size([6, 768])
[5311/8792] Label=Fractions & Decimals         Expected=276.0, Predicted=228.0, Correct=False, Latent shape=torch.Size([6, 768])
[5312/8792] Label=Arithmetic & Multi-step      Expected=7000.0, Predicted=7000.0, Correct=True, Latent shape=torch.Size([6, 768])
[5313/8792] Label=Money & Pricing              Expected=10.0, Predicted=11.0, Correct=False, Latent shape=torch.Size([6, 768])
[5314/8792] Label=Percentages & Ratios         Expected=16.0, Predicted=14.3, Correct=False, Latent shape=torch.Size([6, 768])
[5315/8792] Label=Percentages & Ratios         Expected=720.0, Predicted=480.0, Correct=False, Latent shape=torch.Size([6, 768])
[5316/8792] Label=Arithmetic & Multi-step      Expected=1000.0, Predicted=1000.0, Correct=True, Latent shape=torch.Size([6, 768])
[5317/8792] Label=Arithmetic & Multi-step      Expected=310.0, Predicted=310.0, Correct=True, Latent shape=torch.Size([6, 768])
[5318/8792] Label=Arithmetic & Multi-step      Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[5319/8792] Label=Money & Pricing              Expected=40.0, Predicted=57.75, Correct=False, Latent shape=torch.Size([6, 768])
[5320/8792] Label=Arithmetic & Multi-step      Expected=156.0, Predicted=156.0, Correct=True, Latent shape=torch.Size([6, 768])
[5321/8792] Label=Arithmetic & Multi-step      Expected=1.0, Predicted=1.0, Correct=True, Latent shape=torch.Size([6, 768])
[5322/8792] Label=Money & Pricing              Expected=1670.0, Predicted=1560.0, Correct=False, Latent shape=torch.Size([6, 768])
[5323/8792] Label=Money & Pricing              Expected=65.0, Predicted=55.0, Correct=False, Latent shape=torch.Size([6, 768])
[5324/8792] Label=Money & Pricing              Expected=16.0, Predicted=16.0, Correct=True, Latent shape=torch.Size([6, 768])
[5325/8792] Label=Percentages & Ratios         Expected=23.0, Predicted=13.5, Correct=False, Latent shape=torch.Size([6, 768])
[5326/8792] Label=Arithmetic & Multi-step      Expected=150.0, Predicted=150.0, Correct=True, Latent shape=torch.Size([6, 768])
[5327/8792] Label=Arithmetic & Multi-step      Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[5328/8792] Label=Money & Pricing              Expected=477.0, Predicted=437.0, Correct=False, Latent shape=torch.Size([6, 768])
[5329/8792] Label=Percentages & Ratios         Expected=2500.0, Predicted=5000.0, Correct=False, Latent shape=torch.Size([6, 768])
[5330/8792] Label=Money & Pricing              Expected=1.0, Predicted=1.0, Correct=True, Latent shape=torch.Size([6, 768])
[5331/8792] Label=Arithmetic & Multi-step      Expected=400.0, Predicted=466.0, Correct=False, Latent shape=torch.Size([6, 768])
[5332/8792] Label=Arithmetic & Multi-step      Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[5333/8792] Label=Percentages & Ratios         Expected=29.0, Predicted=26.4, Correct=False, Latent shape=torch.Size([6, 768])
[5334/8792] Label=Percentages & Ratios         Expected=100.0, Predicted=80.0, Correct=False, Latent shape=torch.Size([6, 768])
[5335/8792] Label=Fractions & Decimals         Expected=12.0, Predicted=7.0, Correct=False, Latent shape=torch.Size([6, 768])
[5336/8792] Label=Arithmetic & Multi-step      Expected=370.0, Predicted=410.0, Correct=False, Latent shape=torch.Size([6, 768])
[5337/8792] Label=Percentages & Ratios         Expected=3528.0, Predicted=3240.0, Correct=False, Latent shape=torch.Size([6, 768])
[5338/8792] Label=Rates & Speed                Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[5339/8792] Label=Money & Pricing              Expected=9.0, Predicted=9.0, Correct=True, Latent shape=torch.Size([6, 768])
[5340/8792] Label=Money & Pricing              Expected=49.0, Predicted=49.0, Correct=True, Latent shape=torch.Size([6, 768])
[5341/8792] Label=Percentages & Ratios         Expected=48.0, Predicted=48.0, Correct=True, Latent shape=torch.Size([6, 768])
[5342/8792] Label=Percentages & Ratios         Expected=78.0, Predicted=78.0, Correct=True, Latent shape=torch.Size([6, 768])
[5343/8792] Label=Fractions & Decimals         Expected=135.0, Predicted=135.0, Correct=True, Latent shape=torch.Size([6, 768])
[5344/8792] Label=Arithmetic & Multi-step      Expected=46.0, Predicted=46.0, Correct=True, Latent shape=torch.Size([6, 768])
[5345/8792] Label=Money & Pricing              Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[5346/8792] Label=Fractions & Decimals         Expected=14000.0, Predicted=8800.0, Correct=False, Latent shape=torch.Size([6, 768])
[5347/8792] Label=Arithmetic & Multi-step      Expected=800.0, Predicted=800.0, Correct=True, Latent shape=torch.Size([6, 768])
[5348/8792] Label=Arithmetic & Multi-step      Expected=274.0, Predicted=274.0, Correct=True, Latent shape=torch.Size([6, 768])
[5349/8792] Label=Rates & Speed                Expected=45.0, Predicted=45.0, Correct=True, Latent shape=torch.Size([6, 768])
[5350/8792] Label=Money & Pricing              Expected=360.0, Predicted=360.0, Correct=True, Latent shape=torch.Size([6, 768])
[5351/8792] Label=Arithmetic & Multi-step      Expected=18.0, Predicted=18.0, Correct=True, Latent shape=torch.Size([6, 768])
[5352/8792] Label=Fractions & Decimals         Expected=39.0, Predicted=33.0, Correct=False, Latent shape=torch.Size([6, 768])
[5353/8792] Label=Money & Pricing              Expected=33.0, Predicted=33.0, Correct=True, Latent shape=torch.Size([6, 768])
[5354/8792] Label=Money & Pricing              Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[5355/8792] Label=Arithmetic & Multi-step      Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[5356/8792] Label=Money & Pricing              Expected=27.0, Predicted=39.0, Correct=False, Latent shape=torch.Size([6, 768])
[5357/8792] Label=Arithmetic & Multi-step      Expected=54.0, Predicted=45.0, Correct=False, Latent shape=torch.Size([6, 768])
[5358/8792] Label=Money & Pricing              Expected=200.0, Predicted=84.0, Correct=False, Latent shape=torch.Size([6, 768])
[5359/8792] Label=Arithmetic & Multi-step      Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[5360/8792] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=7.0, Correct=True, Latent shape=torch.Size([6, 768])
[5361/8792] Label=Arithmetic & Multi-step      Expected=1.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[5362/8792] Label=Arithmetic & Multi-step      Expected=192.0, Predicted=192.0, Correct=True, Latent shape=torch.Size([6, 768])
[5363/8792] Label=Percentages & Ratios         Expected=50.0, Predicted=50.0, Correct=True, Latent shape=torch.Size([6, 768])
[5364/8792] Label=Arithmetic & Multi-step      Expected=4096.0, Predicted=4096.0, Correct=True, Latent shape=torch.Size([6, 768])
[5365/8792] Label=Multiplication & Division    Expected=83.0, Predicted=80.0, Correct=False, Latent shape=torch.Size([6, 768])
[5366/8792] Label=Money & Pricing              Expected=8.0, Predicted=8.2, Correct=False, Latent shape=torch.Size([6, 768])
[5367/8792] Label=Rates & Speed                Expected=80.0, Predicted=80.0, Correct=True, Latent shape=torch.Size([6, 768])
[5368/8792] Label=Arithmetic & Multi-step      Expected=480.0, Predicted=720.0, Correct=False, Latent shape=torch.Size([6, 768])
[5369/8792] Label=Rates & Speed                Expected=374.0, Predicted=246.0, Correct=False, Latent shape=torch.Size([6, 768])
[5370/8792] Label=Money & Pricing              Expected=60.0, Predicted=150.0, Correct=False, Latent shape=torch.Size([6, 768])
[5371/8792] Label=Money & Pricing              Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[5372/8792] Label=Geometry                     Expected=66.0, Predicted=96.0, Correct=False, Latent shape=torch.Size([6, 768])
[5373/8792] Label=Arithmetic & Multi-step      Expected=180.0, Predicted=183.33, Correct=False, Latent shape=torch.Size([6, 768])
[5374/8792] Label=Rates & Speed                Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[5375/8792] Label=Money & Pricing              Expected=2.0, Predicted=3.0, Correct=False, Latent shape=torch.Size([6, 768])
[5376/8792] Label=Arithmetic & Multi-step      Expected=11.0, Predicted=11.0, Correct=True, Latent shape=torch.Size([6, 768])
[5377/8792] Label=Percentages & Ratios         Expected=1000.0, Predicted=600.0, Correct=False, Latent shape=torch.Size([6, 768])
[5378/8792] Label=Money & Pricing              Expected=9800.0, Predicted=9800.0, Correct=True, Latent shape=torch.Size([6, 768])
[5379/8792] Label=Percentages & Ratios         Expected=7.0, Predicted=0.9, Correct=False, Latent shape=torch.Size([6, 768])
[5380/8792] Label=Percentages & Ratios         Expected=275.0, Predicted=275.0, Correct=True, Latent shape=torch.Size([6, 768])
[5381/8792] Label=Rates & Speed                Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[5382/8792] Label=Money & Pricing              Expected=18.0, Predicted=18.0, Correct=True, Latent shape=torch.Size([6, 768])
[5383/8792] Label=Rates & Speed                Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[5384/8792] Label=Geometry                     Expected=20.0, Predicted=15.71, Correct=False, Latent shape=torch.Size([6, 768])
[5385/8792] Label=Percentages & Ratios         Expected=3.0, Predicted=-1.0, Correct=False, Latent shape=torch.Size([6, 768])
[5386/8792] Label=Percentages & Ratios         Expected=26.0, Predicted=-4.0, Correct=False, Latent shape=torch.Size([6, 768])
[5387/8792] Label=Money & Pricing              Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[5388/8792] Label=Money & Pricing              Expected=33.0, Predicted=32.0, Correct=False, Latent shape=torch.Size([6, 768])
[5389/8792] Label=Percentages & Ratios         Expected=70.0, Predicted=70.0, Correct=True, Latent shape=torch.Size([6, 768])
[5390/8792] Label=Arithmetic & Multi-step      Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[5391/8792] Label=Money & Pricing              Expected=16.0, Predicted=16.0, Correct=True, Latent shape=torch.Size([6, 768])
[5392/8792] Label=Geometry                     Expected=196.0, Predicted=196.0, Correct=True, Latent shape=torch.Size([6, 768])
[5393/8792] Label=Money & Pricing              Expected=8.0, Predicted=7.0, Correct=False, Latent shape=torch.Size([6, 768])
[5394/8792] Label=Fractions & Decimals         Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[5395/8792] Label=Arithmetic & Multi-step      Expected=32.0, Predicted=32.0, Correct=True, Latent shape=torch.Size([6, 768])
[5396/8792] Label=Arithmetic & Multi-step      Expected=10.0, Predicted=7.0, Correct=False, Latent shape=torch.Size([6, 768])
[5397/8792] Label=Arithmetic & Multi-step      Expected=3.0, Predicted=12.0, Correct=False, Latent shape=torch.Size([6, 768])
[5398/8792] Label=Fractions & Decimals         Expected=12.0, Predicted=1.875, Correct=False, Latent shape=torch.Size([6, 768])
[5399/8792] Label=Rates & Speed                Expected=1920.0, Predicted=7200.0, Correct=False, Latent shape=torch.Size([6, 768])
[5400/8792] Label=Rates & Speed                Expected=2.0, Predicted=2.0, Correct=True, Latent shape=torch.Size([6, 768])
[5401/8792] Label=Money & Pricing              Expected=5.0, Predicted=15.0, Correct=False, Latent shape=torch.Size([6, 768])
[5402/8792] Label=Fractions & Decimals         Expected=5.0, Predicted=10.0, Correct=False, Latent shape=torch.Size([6, 768])
[5403/8792] Label=Fractions & Decimals         Expected=16.0, Predicted=33.0, Correct=False, Latent shape=torch.Size([6, 768])
[5404/8792] Label=Fractions & Decimals         Expected=80.0, Predicted=80.0, Correct=True, Latent shape=torch.Size([6, 768])
[5405/8792] Label=Money & Pricing              Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[5406/8792] Label=Money & Pricing              Expected=20.0, Predicted=25.0, Correct=False, Latent shape=torch.Size([6, 768])
[5407/8792] Label=Fractions & Decimals         Expected=34.0, Predicted=34.0, Correct=True, Latent shape=torch.Size([6, 768])
[5408/8792] Label=Rates & Speed                Expected=31800.0, Predicted=330000.0, Correct=False, Latent shape=torch.Size([6, 768])
[5409/8792] Label=Percentages & Ratios         Expected=2475.0, Predicted=2475.0, Correct=True, Latent shape=torch.Size([6, 768])
[5410/8792] Label=Rates & Speed                Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[5411/8792] Label=Fractions & Decimals         Expected=143.0, Predicted=143.0, Correct=True, Latent shape=torch.Size([6, 768])
[5412/8792] Label=Rates & Speed                Expected=15.0, Predicted=22.5, Correct=False, Latent shape=torch.Size([6, 768])
[5413/8792] Label=Fractions & Decimals         Expected=21.0, Predicted=21.0, Correct=True, Latent shape=torch.Size([6, 768])
[5414/8792] Label=Arithmetic & Multi-step      Expected=61.0, Predicted=47.0, Correct=False, Latent shape=torch.Size([6, 768])
[5415/8792] Label=Arithmetic & Multi-step      Expected=95.0, Predicted=93.33, Correct=False, Latent shape=torch.Size([6, 768])
[5416/8792] Label=Money & Pricing              Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[5417/8792] Label=Fractions & Decimals         Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[5418/8792] Label=Arithmetic & Multi-step      Expected=165.0, Predicted=165.0, Correct=True, Latent shape=torch.Size([6, 768])
[5419/8792] Label=Arithmetic & Multi-step      Expected=240.0, Predicted=120.0, Correct=False, Latent shape=torch.Size([6, 768])
[5420/8792] Label=Percentages & Ratios         Expected=1500.0, Predicted=1788.0, Correct=False, Latent shape=torch.Size([6, 768])
[5421/8792] Label=Arithmetic & Multi-step      Expected=845640.0, Predicted=86798.0, Correct=False, Latent shape=torch.Size([6, 768])
[5422/8792] Label=Money & Pricing              Expected=3600.0, Predicted=3600.0, Correct=True, Latent shape=torch.Size([6, 768])
[5423/8792] Label=Arithmetic & Multi-step      Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[5424/8792] Label=Arithmetic & Multi-step      Expected=77.0, Predicted=77.0, Correct=True, Latent shape=torch.Size([6, 768])
[5425/8792] Label=Money & Pricing              Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[5426/8792] Label=Fractions & Decimals         Expected=14.0, Predicted=13.0, Correct=False, Latent shape=torch.Size([6, 768])
[5427/8792] Label=Arithmetic & Multi-step      Expected=655502.0, Predicted=623400.0, Correct=False, Latent shape=torch.Size([6, 768])
[5428/8792] Label=Percentages & Ratios         Expected=95.0, Predicted=-20.0, Correct=False, Latent shape=torch.Size([6, 768])
[5429/8792] Label=Money & Pricing              Expected=45.0, Predicted=45.0, Correct=True, Latent shape=torch.Size([6, 768])
[5430/8792] Label=Percentages & Ratios         Expected=14.0, Predicted=14.0, Correct=True, Latent shape=torch.Size([6, 768])
[5431/8792] Label=Multiplication & Division    Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
